FrameNum CenterX(mm) CenterY(mm) Areas
7203 248.82 45.89 Floor
7204 248.52 46.23 Floor
7205 248.33 46.46 Floor
7206 248.21 46.46 Floor
7207 248.19 46.33 Floor
7208 248.18 46.22 Floor
7209 248.25 46.16 Floor
7210 248.33 46.07 Floor
7211 248.43 45.97 Floor
7212 248.55 45.82 Floor
7213 248.67 45.67 Floor
7214 248.84 45.56 Floor
7215 249.02 45.45 Floor
7216 249.18 45.38 Floor
7217 249.34 45.32 Floor
7218 249.45 45.30 Floor
7219 249.56 45.26 Floor
7220 249.61 45.13 Floor
7221 249.64 45.01 Floor
7222 249.58 44.84 Floor
7223 249.57 44.64 Floor
7224 249.58 44.44 Floor
7225 249.65 44.13 Floor
7226 249.78 43.86 Floor
7227 249.99 43.56 Floor
7228 250.25 43.23 Floor
7229 250.61 42.89 Floor
7230 251.07 42.48 Floor
7231 251.60 42.01 Floor
7232 252.08 41.49 Floor
7233 252.46 40.96 Floor
7234 252.58 40.50 Floor
7235 252.48 40.08 Floor
7236 252.17 39.79 Floor
7237 251.77 39.52 Floor
7238 251.27 39.31 Floor
7239 250.92 39.19 Floor
7240 250.70 39.06 Floor
7241 250.65 38.83 Floor
7242 250.69 38.54 Floor
7243 250.75 38.18 Floor
7244 250.79 37.79 Floor
7245 250.75 37.26 Floor
7246 250.66 36.63 Floor
7247 250.56 35.92 Floor
7248 250.42 35.12 Floor
7249 250.32 34.35 Floor
7250 250.18 33.59 Floor
7251 250.02 32.81 Floor
7252 249.89 32.12 Floor
7253 249.80 31.50 Floor
7254 249.72 30.95 Floor
7255 249.62 30.47 Floor
7256 249.59 30.08 Floor
7257 249.61 29.70 Floor
7258 249.62 29.32 Floor
7259 249.65 29.06 Floor
7260 249.63 28.94 Floor
7261 249.66 28.89 Floor
7262 249.67 28.96 Floor
7263 249.67 29.18 Floor
7264 249.68 29.48 Floor
7265 249.65 29.76 Floor
7266 249.64 30.08 Floor
7267 249.59 30.40 Floor
7268 249.52 30.64 Floor
7269 249.44 30.89 Floor
7270 249.36 31.12 Floor
7271 249.34 31.28 Floor
7272 249.31 31.37 Floor
7273 249.33 31.51 Floor
7274 249.37 31.54 Floor
7275 249.33 31.40 Floor
7276 249.28 31.38 Floor
7277 249.23 31.36 Floor
7278 249.10 31.27 Floor
7279 248.88 31.15 Floor
7280 248.64 30.99 Floor
7281 248.35 30.85 Floor
7282 248.07 30.71 Floor
7283 247.86 30.67 Floor
7284 247.65 30.60 Floor
7285 247.48 30.55 Floor
7286 247.39 30.64 Floor
7287 247.30 30.65 Floor
7288 247.16 30.57 Floor
7289 247.01 30.40 Floor
7290 246.87 30.15 Floor
7291 246.71 29.93 Floor
7292 246.59 29.74 Floor
7293 246.55 29.63 Floor
7294 246.55 29.66 Floor
7295 246.71 29.90 Floor
7296 246.92 30.35 Floor
7297 247.17 30.79 Floor
7298 247.46 31.25 Floor
7299 247.72 31.72 Floor
7300 247.97 32.10 Floor
7301 248.15 32.42 Floor
7302 248.29 32.64 Floor
7303 248.38 32.76 Floor
7304 248.39 32.86 Floor
7305 248.46 32.98 Floor
7306 248.51 33.14 Floor
7307 248.60 33.33 Floor
7308 248.65 33.52 Floor
7309 248.68 33.68 Floor
7310 248.69 33.82 Floor
7311 248.65 33.96 Floor
7312 248.60 34.09 Floor
7313 248.52 34.11 Floor
7314 248.38 34.08 Floor
7315 248.24 34.09 Floor
7316 248.09 34.02 Floor
7317 247.94 33.97 Floor
7318 247.73 33.85 Floor
7319 247.46 33.73 Floor
7320 247.09 33.78 Floor
7321 246.70 34.04 Floor
7322 246.32 34.50 Floor
7323 245.88 35.12 Floor
7324 245.48 35.80 Floor
7325 245.20 36.55 Floor
7326 244.97 37.23 Floor
7327 244.90 37.91 Floor
7328 244.96 38.50 Floor
7329 245.05 39.03 Floor
7330 245.18 39.60 Floor
7331 245.30 40.11 Floor
7332 245.36 40.52 Floor
7333 245.29 40.79 Floor
7334 245.18 40.94 Floor
7335 245.02 40.98 Floor
7336 244.69 40.96 Floor
7337 244.46 40.96 Floor
7338 244.09 40.96 Floor
7339 243.61 40.99 Floor
7340 243.00 41.01 Floor
7341 242.36 41.12 Floor
7342 241.46 41.14 Floor
7343 240.54 41.20 Floor
7344 239.55 41.25 Floor
7345 238.45 41.22 Floor
7346 237.23 41.19 Floor
7347 235.98 41.15 Floor
7348 234.44 41.07 Floor
7349 232.79 40.89 Floor
7350 NaN NaN Floor
7351 229.39 40.34 Floor
7352 227.65 40.03 Floor
7353 226.32 39.67 Floor
7354 225.07 39.33 Floor
7355 223.96 39.16 Floor
7356 223.05 39.19 Floor
7357 222.46 39.43 Floor
7358 222.22 39.75 Floor
7359 222.43 40.00 Floor
7360 222.89 40.15 Floor
7361 223.59 40.29 Floor
7362 224.37 40.46 Floor
7363 225.24 40.41 Floor
7364 225.76 40.61 Floor
7365 226.03 40.94 Floor
7366 226.07 41.56 Floor
7367 226.00 42.39 Floor
7368 225.97 43.18 Floor
7369 225.99 43.97 Floor
7370 225.94 44.69 Floor
7371 225.90 45.28 Floor
7372 225.89 45.79 Floor
7373 225.85 46.15 Floor
7374 225.64 46.59 Floor
7375 225.38 46.87 Floor
7376 225.04 47.12 Floor
7377 224.57 47.24 Floor
7378 224.09 47.16 Floor
7379 223.59 47.10 Floor
7380 223.11 47.00 Floor
7381 222.66 46.85 Floor
7382 222.20 46.86 Floor
7383 221.84 46.93 Floor
7384 221.48 47.19 Floor
7385 221.16 47.50 Floor
7386 221.02 47.69 Floor
7387 220.74 48.03 Floor
7388 220.46 48.40 Floor
7389 220.17 48.82 Floor
7390 219.91 49.15 Floor
7391 219.70 49.35 Floor
7392 219.59 49.37 Floor
7393 219.68 49.07 Floor
7394 219.93 48.71 Floor
7395 220.28 48.21 Floor
7396 220.80 47.62 Floor
7397 221.26 47.28 Floor
7398 221.70 47.14 Floor
7399 222.05 47.28 Floor
7400 222.37 47.62 Floor
7401 222.63 48.23 Floor
7402 222.89 49.01 Floor
7403 223.15 49.79 Floor
7404 223.38 50.43 Floor
7405 223.52 50.72 Floor
7406 223.66 50.80 Floor
7407 223.83 50.57 Floor
7408 223.86 50.11 Floor
7409 223.97 49.62 Floor
7410 224.09 49.09 Floor
7411 224.38 48.82 Floor
7412 224.77 48.64 Floor
7413 225.30 48.61 Floor
7414 225.92 48.57 Floor
7415 226.62 48.56 Floor
7416 227.40 48.70 Floor
7417 228.11 48.72 Floor
7418 228.70 48.78 Floor
7419 229.36 48.95 Floor
7420 230.01 49.18 Floor
7421 230.81 49.61 Floor
7422 231.76 49.97 Floor
7423 233.02 50.41 Floor
7424 234.44 50.87 Floor
7425 235.92 51.29 Floor
7426 237.45 51.75 Floor
7427 238.90 52.25 Floor
7428 240.12 52.80 Floor
7429 241.14 53.37 Floor
7430 242.09 54.15 Floor
7431 242.84 55.01 Floor
7432 243.43 55.85 Floor
7433 243.79 56.62 Floor
7434 243.96 57.32 Floor
7435 243.96 57.95 Floor
7436 243.82 58.48 Floor
7437 243.66 58.94 Floor
7438 243.34 59.12 Floor
7439 243.09 59.19 Floor
7440 243.02 59.27 Floor
7441 242.96 59.32 Floor
7442 242.98 59.41 Floor
7443 242.96 59.45 Floor
7444 243.04 59.53 Floor
7445 243.15 59.65 Floor
7446 243.19 59.68 Floor
7447 243.26 59.72 Floor
7448 243.29 59.65 Floor
7449 243.30 59.60 Floor
7450 243.26 59.51 Floor
7451 243.24 59.42 Floor
7452 243.22 59.32 Floor
7453 243.14 59.22 Floor
7454 243.06 59.11 Floor
7455 243.02 59.10 Floor
7456 243.02 59.11 Floor
7457 243.06 59.23 Floor
7458 243.11 59.40 Floor
7459 243.18 59.56 Floor
7460 243.21 59.66 Floor
7461 243.31 59.87 Floor
7462 243.40 60.12 Floor
7463 243.57 60.48 Floor
7464 243.74 60.84 Floor
7465 243.99 61.32 Floor
7466 244.21 61.78 Floor
7467 244.48 62.43 Floor
7468 244.67 63.01 Floor
7469 244.88 63.56 Floor
7470 245.07 64.22 Floor
7471 245.36 65.19 Floor
7472 245.71 66.46 Floor
7473 NaN NaN Floor
7474 NaN NaN Floor
7475 247.48 70.72 Floor
7476 248.10 71.78 Floor
7477 248.69 72.50 Floor
7478 249.12 72.73 Floor
7479 249.41 72.65 Floor
7480 249.57 72.34 Floor
7481 249.63 71.99 Floor
7482 249.61 71.71 Floor
7483 249.62 71.51 Floor
7484 249.65 71.45 Floor
7485 249.65 71.40 Floor
7486 249.63 71.28 Floor
7487 249.62 71.16 Floor
7488 249.63 71.06 Floor
7489 249.67 70.96 Floor
7490 249.72 70.85 Floor
7491 249.80 70.81 Floor
7492 250.04 70.85 Floor
7493 250.46 71.00 Floor
7494 251.05 71.31 Floor
7495 251.79 71.85 Floor
7496 252.53 72.55 Floor
7497 253.13 73.48 Floor
7498 253.56 74.58 Floor
7499 253.62 75.59 Floor
7500 253.31 76.42 Floor
7501 252.73 77.01 Floor
7502 252.06 77.45 Floor
7503 251.37 77.86 Floor
7504 250.83 78.49 Floor
7505 250.46 79.44 Floor
7506 NaN NaN Floor
7507 250.05 82.75 Floor
7508 NaN NaN Floor
7509 NaN NaN Floor
7510 NaN NaN Floor
7511 NaN NaN Floor
7512 249.46 94.96 Floor
7513 NaN NaN Floor
7514 NaN NaN Floor
7515 250.44 102.02 Floor
7516 NaN NaN Floor
7517 251.35 106.63 Floor
7518 NaN NaN Floor
7519 NaN NaN Floor
7520 NaN NaN Floor
7521 NaN NaN Floor
7522 NaN NaN Floor
7523 NaN NaN Floor
7524 NaN NaN Floor
7525 251.81 124.61 Floor
7526 251.80 126.89 Floor
7527 251.86 129.21 Floor
7528 251.97 131.62 Floor
7529 252.12 133.68 Floor
7530 252.31 135.08 Floor
7531 NaN NaN Floor
7532 NaN NaN Floor
7533 NaN NaN Floor
7534 NaN NaN Floor
7535 NaN NaN Floor
7536 NaN NaN Floor
7537 NaN NaN Floor
7538 252.43 151.15 Floor
7539 NaN NaN Floor
7540 NaN NaN Floor
7541 251.47 158.67 Floor
7542 251.36 160.72 Floor
7543 251.40 161.91 Floor
7544 251.66 163.06 Floor
7545 251.91 163.78 Floor
7546 252.15 164.21 Floor
7547 252.24 164.39 Floor
7548 252.32 164.46 Floor
7549 252.33 164.55 Floor
7550 252.36 164.58 Floor
7551 252.40 164.69 Floor
7552 252.48 164.80 Floor
7553 252.55 164.97 Floor
7554 252.63 165.07 Floor
7555 252.58 165.11 Floor
7556 252.60 165.11 Floor
7557 252.63 165.17 Floor
7558 252.81 165.28 Floor
7559 252.97 165.50 Floor
7560 252.95 165.72 Floor
7561 252.82 165.93 Floor
7562 252.53 166.11 Floor
7563 252.18 166.25 Floor
7564 251.79 166.25 Floor
7565 251.40 166.25 Floor
7566 251.13 166.08 Floor
7567 251.05 166.03 Floor
7568 251.14 165.92 Floor
7569 251.24 165.90 Floor
7570 251.30 165.88 Floor
7571 251.38 165.90 Floor
7572 251.41 166.00 Floor
7573 251.45 166.03 Floor
7574 251.49 166.00 Floor
7575 251.51 166.03 Floor
7576 251.51 165.87 Floor
7577 251.54 165.78 Floor
7578 251.54 165.70 Floor
7579 251.54 165.78 Floor
7580 251.51 165.98 Floor
7581 251.44 166.27 Floor
7582 251.39 166.65 Floor
7583 251.36 167.03 Floor
7584 251.33 167.38 Floor
7585 251.35 167.63 Floor
7586 251.40 167.78 Floor
7587 251.49 167.91 Floor
7588 251.59 167.99 Floor
7589 251.68 168.13 Floor
7590 251.77 168.31 Floor
7591 251.84 168.48 Floor
7592 251.92 168.56 Floor
7593 251.96 168.57 Floor
7594 251.95 168.50 Floor
7595 252.03 168.50 Floor
7596 252.21 168.59 Floor
7597 252.41 168.71 Floor
7598 252.55 168.86 Floor
7599 252.55 168.90 Floor
7600 252.37 169.08 Floor
7601 252.07 169.17 Floor
7602 251.69 169.19 Floor
7603 251.19 169.14 Floor
7604 250.68 168.98 Floor
7605 250.24 169.03 Floor
7606 249.87 169.06 Floor
7607 249.51 169.19 Floor
7608 249.18 169.44 Floor
7609 248.89 169.62 Floor
7610 248.75 169.94 Floor
7611 248.83 170.24 Floor
7612 249.09 170.45 Floor
7613 249.45 170.60 Floor
7614 249.93 170.61 Floor
7615 250.41 170.64 Floor
7616 250.77 170.49 Floor
7617 250.95 170.36 Floor
7618 251.06 170.30 Floor
7619 251.12 170.13 Floor
7620 251.16 170.06 Floor
7621 251.17 170.07 Floor
7622 251.17 169.99 Floor
7623 251.19 170.00 Floor
7624 251.23 169.91 Floor
7625 251.27 169.84 Floor
7626 251.23 169.67 Floor
7627 251.12 169.59 Floor
7628 251.02 169.47 Floor
7629 250.92 169.31 Floor
7630 250.82 169.25 Floor
7631 250.73 169.16 Floor
7632 250.68 169.14 Floor
7633 250.68 169.21 Floor
7634 250.65 169.26 Floor
7635 250.68 169.34 Floor
7636 250.71 169.47 Floor
7637 250.75 169.62 Floor
7638 250.80 169.67 Floor
7639 250.88 169.69 Floor
7640 250.91 169.73 Floor
7641 250.95 169.66 Floor
7642 250.94 169.59 Floor
7643 250.93 169.50 Floor
7644 250.89 169.38 Floor
7645 250.85 169.26 Floor
7646 250.81 169.33 Floor
7647 250.78 169.28 Floor
7648 250.76 169.20 Floor
7649 250.75 169.22 Floor
7650 250.70 169.26 Floor
7651 250.70 169.31 Floor
7652 250.67 169.30 Floor
7653 250.70 169.23 Floor
7654 250.70 169.16 Floor
7655 250.70 169.09 Floor
7656 250.70 169.13 Floor
7657 250.70 169.01 Floor
7658 250.70 169.00 Floor
7659 250.70 168.98 Floor
7660 250.70 168.96 Floor
7661 250.72 169.09 Floor
7662 250.71 169.15 Floor
7663 250.69 169.25 Floor
7664 250.64 169.37 Floor
7665 250.61 169.43 Floor
7666 250.55 169.51 Floor
7667 250.47 169.48 Floor
7668 250.40 169.47 Floor
7669 250.31 169.44 Floor
7670 250.22 169.49 Floor
7671 250.15 169.63 Floor
7672 250.07 169.74 Floor
7673 249.96 169.98 Floor
7674 249.90 170.07 Floor
7675 249.81 170.26 Floor
7676 249.78 170.33 Floor
7677 249.78 170.32 Floor
7678 249.81 170.27 Floor
7679 249.80 170.28 Floor
7680 249.83 170.26 Floor
7681 249.89 170.21 Floor
7682 249.97 170.14 Floor
7683 250.03 170.09 Floor
7684 250.09 169.98 Floor
7685 250.06 170.03 Floor
7686 250.08 170.01 Floor
7687 250.06 170.03 Floor
7688 250.01 170.08 Floor
7689 249.93 170.16 Floor
7690 249.89 170.18 Floor
7691 249.83 170.28 Floor
7692 249.83 170.27 Floor
7693 249.91 170.15 Floor
7694 249.95 170.14 Floor
7695 249.97 170.16 Floor
7696 249.96 170.22 Floor
7697 249.97 170.32 Floor
7698 249.96 170.36 Floor
7699 249.98 170.33 Floor
7700 250.03 170.25 Floor
7701 250.08 170.15 Floor
7702 250.18 169.88 Floor
7703 250.30 169.56 Floor
7704 250.36 169.39 Floor
7705 250.42 169.20 Floor
7706 250.45 169.11 Floor
7707 250.50 169.09 Floor
7708 250.53 169.03 Floor
7709 250.59 169.10 Floor
7710 250.64 169.16 Floor
7711 250.66 169.15 Floor
7712 250.70 169.15 Floor
7713 250.73 169.15 Floor
7714 250.75 169.19 Floor
7715 250.78 169.12 Floor
7716 250.84 169.08 Floor
7717 250.93 169.02 Floor
7718 251.04 168.97 Floor
7719 251.11 169.10 Floor
7720 251.15 169.11 Floor
7721 251.11 169.25 Floor
7722 251.13 169.45 Floor
7723 251.12 169.61 Floor
7724 251.12 169.84 Floor
7725 251.05 169.97 Floor
7726 251.00 170.12 Floor
7727 250.97 170.21 Floor
7728 250.92 170.29 Floor
7729 250.82 170.35 Floor
7730 250.70 170.36 Floor
7731 250.58 170.47 Floor
7732 250.54 170.47 Floor
7733 250.47 170.46 Floor
7734 250.42 170.51 Floor
7735 250.35 170.53 Floor
7736 250.29 170.59 Floor
7737 250.26 170.64 Floor
7738 250.20 170.65 Floor
7739 250.16 170.75 Floor
7740 250.13 170.82 Floor
7741 250.13 170.86 Floor
7742 250.15 170.85 Floor
7743 250.15 170.88 Floor
7744 250.13 170.87 Floor
7745 250.13 170.84 Floor
7746 250.16 170.77 Floor
7747 250.20 170.60 Floor
7748 250.26 170.48 Floor
7749 250.31 170.47 Floor
7750 250.34 170.40 Floor
7751 250.39 170.39 Floor
7752 250.45 170.41 Floor
7753 250.50 170.50 Floor
7754 250.53 170.61 Floor
7755 250.59 170.76 Floor
7756 250.64 170.84 Floor
7757 250.69 170.86 Floor
7758 250.69 170.95 Floor
7759 250.68 170.94 Floor
7760 250.67 170.86 Floor
7761 250.72 170.75 Floor
7762 250.85 170.64 Floor
7763 251.04 170.56 Floor
7764 251.22 170.57 Floor
7765 251.43 170.60 Floor
7766 251.65 170.61 Floor
7767 251.80 170.72 Floor
7768 251.91 170.91 Floor
7769 251.99 171.06 Floor
7770 252.07 171.14 Floor
7771 252.17 171.16 Floor
7772 252.30 171.13 Floor
7773 252.42 171.05 Floor
7774 252.49 170.94 Floor
7775 252.60 170.72 Floor
7776 252.64 170.50 Floor
7777 252.64 170.41 Floor
7778 252.60 170.32 Floor
7779 252.52 170.26 Floor
7780 252.41 170.21 Floor
7781 252.27 170.11 Floor
7782 252.13 169.95 Floor
7783 251.99 169.79 Floor
7784 251.89 169.58 Floor
7785 251.85 169.39 Floor
7786 251.80 169.26 Floor
7787 251.76 169.16 Floor
7788 251.71 169.08 Floor
7789 251.68 169.05 Floor
7790 251.63 169.04 Floor
7791 251.57 168.98 Floor
7792 251.53 168.95 Floor
7793 251.50 168.90 Floor
7794 251.49 168.85 Floor
7795 251.52 168.80 Floor
7796 251.52 168.77 Floor
7797 251.52 168.69 Floor
7798 251.52 168.65 Floor
7799 251.52 168.63 Floor
7800 251.52 168.67 Floor
7801 251.52 168.71 Floor
7802 251.52 168.74 Floor
7803 251.52 168.75 Floor
7804 251.52 168.77 Floor
7805 251.52 168.79 Floor
7806 251.54 168.77 Floor
7807 251.54 168.79 Floor
7808 251.51 168.83 Floor
7809 251.49 168.91 Floor
7810 251.43 168.94 Floor
7811 251.34 168.93 Floor
7812 251.24 168.89 Floor
7813 251.15 168.87 Floor
7814 251.06 168.85 Floor
7815 251.00 168.81 Floor
7816 250.98 168.82 Floor
7817 250.95 168.88 Floor
7818 250.95 168.91 Floor
7819 250.97 168.95 Floor
7820 250.97 168.93 Floor
7821 250.97 168.93 Floor
7822 250.97 168.92 Floor
7823 250.95 168.86 Floor
7824 250.95 168.85 Floor
7825 250.98 168.85 Floor
7826 251.03 168.94 Floor
7827 251.06 169.06 Floor
7828 251.12 169.22 Floor
7829 251.20 169.48 Floor
7830 251.29 169.72 Floor
7831 251.35 169.97 Floor
7832 251.42 170.17 Floor
7833 251.50 170.22 Floor
7834 251.56 170.31 Floor
7835 251.62 170.37 Floor
7836 251.66 170.42 Floor
7837 251.68 170.45 Floor
7838 251.72 170.52 Floor
7839 251.76 170.70 Floor
7840 251.77 170.79 Floor
7841 251.79 170.91 Floor
7842 251.83 170.90 Floor
7843 251.82 170.74 Floor
7844 251.73 170.56 Floor
7845 251.63 170.34 Floor
7846 251.52 170.07 Floor
7847 251.41 169.84 Floor
7848 251.33 169.79 Floor
7849 251.25 169.78 Floor
7850 251.19 169.73 Floor
7851 251.17 169.64 Floor
7852 251.14 169.49 Floor
7853 251.08 169.30 Floor
7854 251.03 169.11 Floor
7855 250.98 168.93 Floor
7856 250.98 168.78 Floor
7857 250.96 168.75 Floor
7858 250.94 168.83 Floor
7859 250.92 168.87 Floor
7860 250.89 168.90 Floor
7861 250.85 168.88 Floor
7862 250.80 168.88 Floor
7863 250.76 168.90 Floor
7864 250.73 168.89 Floor
7865 250.72 168.87 Floor
7866 250.72 168.82 Floor
7867 250.70 168.77 Floor
7868 250.67 168.71 Floor
7869 250.70 168.64 Floor
7870 250.70 168.60 Floor
7871 250.70 168.63 Floor
7872 250.70 168.66 Floor
7873 250.70 168.70 Floor
7874 250.70 168.72 Floor
7875 250.70 168.72 Floor
7876 250.70 168.70 Floor
7877 250.70 168.70 Floor
7878 250.70 168.66 Floor
7879 250.70 168.56 Floor
7880 250.70 168.52 Floor
7881 250.70 168.51 Floor
7882 250.70 168.50 Floor
7883 250.70 168.50 Floor
7884 250.70 168.51 Floor
7885 250.70 168.54 Floor
7886 250.70 168.60 Floor
7887 250.70 168.64 Floor
7888 250.70 168.60 Floor
7889 250.70 168.54 Floor
7890 250.70 168.51 Floor
7891 250.70 168.50 Floor
7892 250.70 168.50 Floor
7893 250.70 168.51 Floor
7894 250.70 168.54 Floor
7895 250.70 168.60 Floor
7896 250.70 168.62 Floor
7897 250.70 168.60 Floor
7898 250.70 168.57 Floor
7899 250.70 168.56 Floor
7900 250.70 168.55 Floor
7901 250.70 168.56 Floor
7902 250.70 168.57 Floor
7903 250.70 168.58 Floor
7904 250.70 168.63 Floor
7905 250.70 168.65 Floor
7906 250.70 168.53 Floor
7907 250.67 168.48 Floor
7908 250.68 168.50 Floor
7909 250.71 168.60 Floor
7910 250.73 168.75 Floor
7911 250.79 168.98 Floor
7912 250.87 169.24 Floor
7913 250.95 169.50 Floor
7914 251.05 169.75 Floor
7915 251.16 169.95 Floor
7916 251.24 170.00 Floor
7917 251.32 170.05 Floor
7918 251.44 170.07 Floor
7919 251.56 170.08 Floor
7920 251.63 170.06 Floor
7921 251.69 170.01 Floor
7922 251.70 169.97 Floor
7923 251.67 169.90 Floor
7924 251.64 169.86 Floor
7925 251.60 169.86 Floor
7926 251.55 169.80 Floor
7927 251.52 169.75 Floor
7928 251.51 169.71 Floor
7929 251.48 169.62 Floor
7930 251.40 169.44 Floor
7931 251.32 169.20 Floor
7932 251.21 169.01 Floor
7933 251.08 168.76 Floor
7934 250.98 168.59 Floor
7935 250.87 168.57 Floor
7936 250.75 168.63 Floor
7937 250.66 168.80 Floor
7938 250.61 169.08 Floor
7939 250.57 169.25 Floor
7940 250.56 169.31 Floor
7941 250.60 169.30 Floor
7942 250.62 169.24 Floor
7943 250.66 169.17 Floor
7944 250.71 169.09 Floor
7945 250.72 169.00 Floor
7946 250.70 168.89 Floor
7947 250.70 168.78 Floor
7948 250.70 168.70 Floor
7949 250.70 168.57 Floor
7950 250.70 168.44 Floor
7951 250.70 168.32 Floor
7952 250.70 168.21 Floor
7953 250.70 168.27 Floor
7954 250.67 168.37 Floor
7955 250.70 168.57 Floor
7956 250.72 168.71 Floor
7957 250.74 168.79 Floor
7958 250.75 168.82 Floor
7959 250.75 168.79 Floor
7960 250.75 168.71 Floor
7961 250.74 168.57 Floor
7962 250.72 168.37 Floor
7963 250.70 168.25 Floor
7964 250.67 168.24 Floor
7965 250.70 168.41 Floor
7966 250.70 168.48 Floor
7967 250.70 168.53 Floor
7968 250.70 168.56 Floor
7969 250.70 168.53 Floor
7970 250.70 168.52 Floor
7971 250.70 168.49 Floor
7972 250.70 168.46 Floor
7973 250.70 168.41 Floor
7974 250.70 168.46 Floor
7975 250.70 168.56 Floor
7976 250.70 168.62 Floor
7977 250.70 168.64 Floor
7978 250.70 168.62 Floor
7979 250.70 168.56 Floor
7980 250.70 168.50 Floor
7981 250.70 168.45 Floor
7982 250.70 168.40 Floor
7983 250.70 168.35 Floor
7984 250.70 168.32 Floor
7985 250.70 168.32 Floor
7986 250.70 168.34 Floor
7987 250.70 168.34 Floor
7988 250.72 168.36 Floor
7989 250.69 168.36 Floor
7990 250.69 168.31 Floor
7991 250.67 168.29 Floor
7992 250.63 168.24 Floor
7993 250.58 168.21 Floor
7994 250.53 168.19 Floor
7995 250.49 168.19 Floor
7996 250.45 168.22 Floor
7997 250.43 168.26 Floor
7998 250.43 168.29 Floor
7999 250.40 168.32 Floor
8000 250.42 168.35 Floor
8001 250.42 168.42 Floor
8002 250.42 168.45 Floor
8003 250.42 168.50 Floor
8004 250.42 168.56 Floor
8005 250.42 168.60 Floor
8006 250.42 168.63 Floor
8007 250.42 168.65 Floor
8008 250.42 168.63 Floor
8009 250.42 168.60 Floor
8010 250.42 168.56 Floor
8011 250.42 168.50 Floor
8012 250.42 168.47 Floor
8013 250.42 168.41 Floor
8014 250.42 168.34 Floor
8015 250.42 168.27 Floor
8016 250.42 168.21 Floor
8017 250.42 168.16 Floor
8018 250.42 168.13 Floor
8019 250.42 168.09 Floor
8020 250.42 168.11 Floor
8021 250.42 168.11 Floor
8022 250.42 168.18 Floor
8023 250.42 168.21 Floor
8024 250.42 168.22 Floor
8025 250.42 168.21 Floor
8026 250.42 168.18 Floor
8027 250.42 168.13 Floor
8028 250.42 168.12 Floor
8029 250.42 168.08 Floor
8030 250.42 168.08 Floor
8031 250.42 168.05 Floor
8032 250.42 168.07 Floor
8033 250.42 168.07 Floor
8034 250.42 168.07 Floor
8035 250.42 168.05 Floor
8036 250.40 168.08 Floor
8037 250.43 168.10 Floor
8038 250.43 168.09 Floor
8039 250.45 168.13 Floor
8040 250.49 168.13 Floor
8041 250.53 168.15 Floor
8042 250.58 168.18 Floor
8043 250.63 168.21 Floor
8044 250.67 168.24 Floor
8045 250.69 168.28 Floor
8046 250.69 168.33 Floor
8047 250.72 168.33 Floor
8048 250.70 168.28 Floor
8049 250.70 168.26 Floor
8050 250.70 168.18 Floor
8051 250.70 168.13 Floor
8052 250.70 168.08 Floor
8053 250.72 168.04 Floor
8054 250.71 168.01 Floor
8055 250.66 168.11 Floor
8056 250.65 168.15 Floor
8057 250.62 168.24 Floor
8058 250.58 168.28 Floor
8059 250.53 168.27 Floor
8060 250.49 168.20 Floor
8061 250.46 168.12 Floor
8062 250.44 168.04 Floor
8063 250.45 167.97 Floor
8064 250.43 167.92 Floor
8065 250.40 167.95 Floor
8066 250.42 167.92 Floor
8067 250.42 167.96 Floor
8068 250.42 167.93 Floor
8069 250.42 167.86 Floor
8070 250.42 167.82 Floor
8071 250.42 167.82 Floor
8072 250.42 167.83 Floor
8073 250.42 167.81 Floor
8074 250.42 167.85 Floor
8075 250.42 167.90 Floor
8076 250.42 167.92 Floor
8077 250.42 168.00 Floor
8078 250.40 168.03 Floor
8079 250.41 168.05 Floor
8080 250.43 168.13 Floor
8081 250.48 168.22 Floor
8082 250.53 168.35 Floor
8083 250.59 168.43 Floor
8084 250.64 168.57 Floor
8085 250.69 168.64 Floor
8086 250.71 168.68 Floor
8087 250.72 168.75 Floor
8088 250.70 168.76 Floor
8089 250.70 168.75 Floor
8090 250.70 168.78 Floor
8091 250.70 168.82 Floor
8092 250.70 168.83 Floor
8093 250.70 168.85 Floor
8094 250.70 168.82 Floor
8095 250.67 168.74 Floor
8096 250.68 168.70 Floor
8097 250.71 168.69 Floor
8098 250.75 168.70 Floor
8099 250.80 168.76 Floor
8100 250.86 168.79 Floor
8101 250.92 168.80 Floor
8102 250.98 168.80 Floor
8103 250.98 168.84 Floor
8104 250.99 168.87 Floor
8105 250.94 168.84 Floor
8106 250.91 168.82 Floor
8107 250.86 168.80 Floor
8108 250.81 168.76 Floor
8109 250.76 168.74 Floor
8110 250.70 168.64 Floor
8111 250.68 168.58 Floor
8112 250.71 168.61 Floor
8113 250.75 168.67 Floor
8114 250.82 168.76 Floor
8115 250.85 168.82 Floor
8116 250.86 168.90 Floor
8117 250.85 168.93 Floor
8118 250.82 168.90 Floor
8119 250.77 168.88 Floor
8120 250.71 168.80 Floor
8121 250.68 168.74 Floor
8122 250.67 168.69 Floor
8123 250.70 168.68 Floor
8124 250.72 168.67 Floor
8125 250.71 168.69 Floor
8126 250.69 168.71 Floor
8127 250.64 168.66 Floor
8128 250.59 168.59 Floor
8129 250.53 168.57 Floor
8130 250.48 168.47 Floor
8131 250.43 168.37 Floor
8132 250.41 168.29 Floor
8133 250.40 168.27 Floor
8134 250.42 168.24 Floor
8135 250.42 168.29 Floor
8136 250.42 168.33 Floor
8137 250.42 168.38 Floor
