Frame X Y
804 161.79 181.23
805 162.64 181.72
806 162.95 182.34
807 163.01 182.52
808 164.89 183.15
809 166.05 183.15
810 167.97 183.15
811 170.39 182.78
812 172.15 181.92
813 172.97 181.92
814 174.60 181.92
815 176.35 182.35
816 177.11 183.71
817 177.79 184.44
818 178.00 184.61
819 178.37 184.61
820 180.55 184.61
821 180.69 183.88
822 180.72 183.88
823 180.96 183.78
824 181.28 183.35
825 181.28 183.31
826 184.35 181.83
827 185.06 181.46
828 185.93 181.46
829 186.50 181.34
830 187.36 181.34
831 187.36 181.47
832 187.36 181.47
833 186.84 181.81
834 186.81 181.93
835 186.72 181.93
836 186.30 181.96
837 185.59 181.96
838 185.52 182.25
839 185.32 182.25
840 185.32 182.27
841 185.32 182.33
842 185.54 182.42
843 186.10 182.42
844 186.31 182.42
845 186.49 182.42
846 187.41 182.53
847 188.87 182.53
848 190.98 182.28
849 191.61 182.11
850 191.64 182.11
851 192.40 182.11
852 194.02 182.13
853 194.64 182.42
854 194.85 182.54
855 195.07 182.58
856 195.46 182.67
857 196.41 182.67
858 197.47 182.67
859 197.65 182.66
860 197.65 182.50
861 197.65 182.43
862 196.96 182.22
863 196.81 182.22
864 196.72 182.22
865 196.72 182.22
866 196.57 182.27
867 196.57 182.70
868 196.57 182.76
869 196.64 182.78
870 196.69 182.86
871 196.85 183.08
872 196.86 183.30
873 196.90 183.38
874 196.92 183.38
875 196.92 183.30
876 196.95 182.44
877 196.97 182.35
878 196.99 182.26
879 196.99 182.23
880 197.35 182.12
881 197.35 182.12
882 197.35 182.12
883 196.50 182.35
884 196.15 182.41
885 195.89 182.75
886 195.89 182.95
887 195.78 182.95
888 195.78 182.95
889 195.78 182.69
890 195.78 182.69
891 195.63 182.68
892 195.59 182.69
893 195.56 182.73
894 195.43 182.86
895 195.32 182.88
896 195.12 182.88
897 195.12 182.86
898 195.12 182.49
899 195.18 182.27
900 196.21 182.15
901 197.68 182.15
902 199.06 182.24
903 200.42 182.24
904 202.55 183.46
905 203.46 183.86
906 203.81 184.49
907 204.92 184.76
908 206.68 184.76
909 207.55 184.76
910 208.06 184.48
911 208.06 184.34
912 208.22 183.79
913 208.74 183.45
914 211.10 183.35
915 212.71 182.65
916 212.71 182.65
917 212.71 182.65
918 212.10 182.99
919 212.10 183.11
920 212.10 183.11
921 212.91 183.11
922 213.88 183.06
923 213.88 182.90
924 213.88 182.80
925 213.81 182.80
926 213.10 182.80
927 213.07 182.80
928 211.94 182.67
929 211.94 182.67
930 211.94 182.67
931 211.98 182.67
932 212.02 182.67
933 212.39 182.55
934 212.55 182.47
935 212.55 182.47
936 213.44 182.45
937 213.93 182.47
938 216.99 182.61
939 217.71 182.63
940 219.38 182.89
941 220.14 183.57
942 220.56 183.68
943 220.70 184.00
944 220.56 184.14
945 220.14 184.42
946 220.12 184.62
947 218.88 184.84
948 217.09 184.96
949 214.12 186.51
950 212.86 190.94
951 211.47 194.55
952 210.24 195.50
953 210.03 195.88
954 209.60 196.94
955 209.60 198.79
956 209.60 199.86
957 210.39 199.86
958 211.40 199.92
959 211.84 200.14
960 211.84 200.39
961 211.84 200.39
962 210.21 200.39
963 206.80 199.07
964 204.89 199.07
965 204.43 199.07
966 204.07 201.03
967 203.15 202.53
968 201.48 203.24
969 200.09 204.64
970 198.60 204.82
971 196.19 205.93
972 194.32 207.00
973 194.32 207.00
974 194.32 207.00
975 194.32 205.97
976 194.58 204.44
977 195.48 204.16
978 196.10 203.52
979 196.61 202.65
980 198.83 201.07
981 201.65 200.50
982 203.17 200.13
983 205.22 200.13
984 206.97 200.13
985 209.51 200.14
986 210.99 200.27
987 211.65 200.27
988 211.93 200.27
989 213.20 199.32
990 213.34 199.14
991 214.18 195.07
992 216.88 190.59
993 217.50 187.84
994 218.17 184.44
995 218.62 182.35
996 219.31 180.60
997 219.44 179.48
998 219.44 177.90
999 219.31 176.93
1000 217.44 176.93
1001 217.44 176.93
1002 217.44 176.56
1003 217.82 176.56
1004 217.89 176.56
1005 218.13 176.42
1006 218.13 175.62
1007 217.82 174.70
1008 217.77 174.31
1009 217.32 174.19
1010 216.34 174.14
1011 214.76 174.14
1012 214.76 174.14
1013 214.68 174.17
1014 214.65 174.14
1015 213.76 174.17
1016 213.76 174.65
1017 213.76 175.68
1018 214.29 175.68
1019 214.29 175.68
1020 214.29 175.22
1021 214.28 175.09
1022 214.22 175.09
1023 213.79 175.09
1024 213.75 175.17
1025 213.70 175.17
1026 213.49 175.17
1027 213.33 175.17
1028 213.33 175.17
1029 213.33 175.80
1030 213.42 176.42
1031 213.46 176.42
1032 213.55 176.42
1033 213.61 175.89
1034 213.86 175.89
1035 213.86 175.89
1036 213.94 176.06
1037 213.96 176.43
1038 213.96 176.43
1039 213.94 176.43
1040 213.94 176.36
1041 213.28 176.36
1042 212.91 176.36
1043 212.91 176.45
1044 212.91 176.45
1045 213.02 176.45
1046 213.45 176.33
1047 213.56 176.32
1048 213.69 176.32
1049 213.72 176.33
1050 213.72 176.75
1051 213.72 177.08
1052 213.71 177.14
1053 213.72 177.15
1054 213.77 177.15
1055 213.80 177.14
1056 213.84 177.04
1057 214.01 177.04
1058 214.09 177.04
1059 214.02 176.98
1060 214.01 176.98
1061 214.01 176.97
1062 213.67 176.97
1063 213.33 176.97
1064 213.33 177.20
1065 213.33 177.20
1066 213.70 177.20
1067 214.13 176.99
1068 214.13 176.99
1069 214.13 176.99
1070 213.94 177.20
1071 213.93 177.22
1072 213.93 177.22
1073 213.93 177.20
1074 213.93 177.22
1075 213.93 177.22
1076 211.62 177.92
1077 211.00 178.16
1078 211.00 178.16
1079 211.00 178.47
1080 211.01 178.31
1081 211.37 178.16
1082 211.37 178.31
1083 211.01 178.47
1084 210.67 180.56
1085 210.67 180.56
1086 210.60 180.56
1087 210.58 179.68
1088 210.58 179.07
1089 210.58 177.76
1090 212.77 177.34
1091 212.77 177.34
1092 212.77 177.34
1093 210.40 178.35
1094 210.07 178.63
1095 210.07 178.63
1096 210.07 178.72
1097 209.89 178.74
1098 209.88 178.94
1099 209.55 179.48
1100 209.32 179.48
1101 209.32 179.48
1102 209.32 179.44
1103 209.51 178.86
1104 209.89 177.99
1105 209.89 177.99
1106 209.89 177.99
1107 209.84 178.46
1108 209.84 178.46
1109 209.84 178.46
1110 209.85 178.06
1111 209.85 178.06
1112 209.85 178.06
1113 209.72 178.41
1114 209.72 178.41
1115 209.72 178.41
1116 209.67 178.41
1117 209.69 178.41
1118 209.71 178.43
1119 209.70 178.47
1120 209.70 178.51
1121 209.71 178.64
1122 209.76 178.68
1123 209.76 179.12
1124 209.77 179.12
1125 209.77 179.12
1126 209.85 178.92
1127 209.89 178.90
1128 209.90 178.88
1129 209.90 178.72
1130 209.97 178.65
1131 210.02 178.65
1132 210.04 178.69
1133 210.04 178.72
1134 210.64 179.02
1135 210.65 179.50
1136 210.82 179.50
1137 210.95 179.50
1138 210.99 179.45
1139 211.02 179.45
1140 211.02 179.24
1141 210.99 179.24
1142 210.99 179.24
1143 209.86 180.15
1144 209.86 180.17
1145 209.86 180.17
1146 210.02 180.15
1147 210.41 179.82
1148 210.43 179.79
1149 210.45 179.77
1150 210.71 179.25
1151 210.71 177.68
1152 210.71 177.68
1153 210.07 177.68
1154 210.07 179.09
1155 210.07 179.09
1156 210.42 179.09
1157 211.02 178.62
1158 211.19 178.14
1159 211.19 178.09
1160 211.19 178.09
1161 211.16 178.09
1162 210.72 178.65
1163 210.72 178.65
1164 210.72 178.65
1165 212.02 177.28
1166 212.02 177.28
1167 212.02 177.28
1168 210.28 177.86
1169 210.28 180.33
1170 210.03 182.45
1171 210.03 182.45
1172 210.03 182.45
1173 210.03 180.60
1174 210.03 177.78
1175 209.81 177.78
1176 209.81 177.78
1177 209.96 179.87
1178 209.96 180.61
1179 209.96 181.27
1180 209.96 181.34
1181 209.96 181.34
1182 210.33 181.34
1183 210.17 181.34
1184 209.88 181.34
1185 209.84 181.23
1186 209.79 180.82
1187 209.74 180.39
1188 209.74 180.39
1189 209.70 180.11
1190 209.70 180.11
1191 209.70 180.11
1192 209.70 179.82
1193 209.70 179.31
